Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
shelving-system-kit-3-b1500-603152,"Hyllsystem kit 3, B1500","<p>Hyllsystem i aluminium Kit 3, 1500 mm bred, 4 hyllplan med vardera 165 kg bärförmåga, 600 kg totalt – sticksystem, perforerade hyllplan, monteringsmaterial ingår. Kan även användas med GN-behållare. För kylrum och storkök som behöver breda, hygieniska högpresterande hyllor.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1500 × 360 × 1800 mm</td></tr>
<tr><td>Ağırlık</td><td>17.6 kg</td></tr>
<tr><td>Byggsats med</td><td>2 hyllstativ, 16 iläggsplan</td></tr>
<tr><td>Hyllplan höjdställbara</td><td>ja</td></tr>
<tr><td>Monteringssätt</td><td>Istickssystem</td></tr>
<tr><td>Bärförmåga totalt, max.</td><td>600 kg</td></tr>
<tr><td>Gastronorm</td><td>1/1 GN, 1/2 GN, 1/3 GN, 2/3 GN</td></tr>
<tr><td>Inklusive</td><td>Monteringsmaterial</td></tr>
<tr><td>Egenskaper</td><td>Praktisk fördel tack vare användning av GN-kantiner i stället för hyllplan</td></tr>
<tr><td>Bärförmåga per plan, max.</td><td>165 kg</td></tr>
<tr><td>Leveransskick</td><td>Byggsats (enkel montering)</td></tr>
<tr><td>Material</td><td>Aluminium, Sampolymer</td></tr>
<tr><td>GN-kompatibel</td><td>ja</td></tr>
<tr><td>Antal hyllplan</td><td>4</td></tr>
<tr><td>Hylltyp</td><td>Golvhylla</td></tr>
<tr><td>Användningsområden</td><td>Våtrum, Storkök, Kylrum, Kylceller, Sterilvarulager, Frysceller</td></tr>
<tr><td>Bredd hyllplan</td><td>1442 mm</td></tr>
<tr><td>Utförande hyllplan</td><td>Hålad</td></tr>
<tr><td>Djup hyllplan</td><td>360 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Hyllsystem,"kategori:stainless-steel-furniture, Rostfria möbler, alt:shelf-units, Hyllsystem, marka:Bartscher, ana-urun, sira:0716, siparis-uzerine",TRUE,Title,Default Title,603152,17600,shopify,0,continue,manual,7854.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/603152/603152,1,"Hyllsystem kit 3, B1500",FALSE,"Hyllsystem kit 3, B1500","Hyllsystem i aluminium Kit 3, 1500 mm bred, 4 hyllplan med vardera 165 kg bärförmåga, 600 kg totalt – sticksystem, perforerade hyllplan, monteringsmaterial ingår. Kan även användas med GN-behållare. För kylrum och storkök som behöver breda, hygieniska högpresterande hyllor.",active,1500,360,1800,24,10
shelving-system-kit-3-b1500-603152,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/603152/603152_2,2,"Hyllsystem kit 3, B1500",,,,,,,,,
shelving-system-kit-3-b1500-603152,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/603152/603152_4,3,"Hyllsystem kit 3, B1500",,,,,,,,,
shelving-system-kit-3-b1500-603152,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/603152/603152_6,4,"Hyllsystem kit 3, B1500",,,,,,,,,
shelving-system-kit-3-b1500-603152,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/603152/603152_7,5,"Hyllsystem kit 3, B1500",,,,,,,,,
1400x700xh850mm-2-bowls-middle-spl14070m2,1400x700xH850mm 2 Bowls – Middle,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1400 × 700 × 850 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Diskbänkar,"kategori:dishwashing, Diskning, alt:sinks-hand-wash, Diskbänkar, marka:Unninox, ana-urun, sira:0716",TRUE,Title,Default Title,SPL14070M2,0,shopify,0,deny,manual,7227.60,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/01/spoeltafel-2-bakken-midden.jpg,1,1400x700xH850mm 2 Bowls – Middle,FALSE,1400x700xH850mm 2 Bowls – Middle,1400x700xH850mm 2 Bowls – Middle,active,1400,700,850,24,7
1400x700xh850mm-2-bowls-middle-spl14070m2,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/MG_5249.jpg,2,1400x700xH850mm 2 Bowls – Middle,,,,,,,,,
worktable-700-without-upstand-2000x700xh850mm-wtf207-b,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>2000 × 700 × 850 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Unninox, ana-urun, sira:0716",TRUE,Title,Default Title,WTF207-B,0,shopify,0,deny,manual,4001.40,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-2-1.jpg,1,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,FALSE,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,active,2000,700,850,24,7
worktable-700-without-upstand-2000x700xh850mm-wtf207-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-1.jpg,2,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,,,,,,,,,
worktable-700-without-upstand-2000x700xh850mm-wtf207-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand.jpg,3,WORKTABLE 700 + WITHOUT UPSTAND — 2000x700xH850mm,,,,,,,,,
hi-light-salamander-600-2z-101548,Hi-Light-salamander 600-2Z,"<p>Hi-Light-salamander 600 mm med två värmezoner, 4,5 kW, höjdjusterbart värmeelement i två lägen (125/175 mm). Uttagbart handtag, elektronisk Energireglering, varmhållningsfunktion, väggkonsol inklusive. För restauranger med varierande behov av grillning och varmhållning.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>590 × 550 × 515 mm</td></tr>
<tr><td>Ağırlık</td><td>40.2 kg</td></tr>
<tr><td>Fettuppsamlare</td><td>ja</td></tr>
<tr><td>Höjdställbart grillgaller</td><td>ja</td></tr>
<tr><td>Varmhållningsfunktion</td><td>ja</td></tr>
<tr><td>Manuell tidsinställning</td><td>ja</td></tr>
<tr><td>Spänning</td><td>380-400 V</td></tr>
<tr><td>Värmekälla</td><td>IR-strålningsvärmekropp</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
<tr><td>Värmezonerna regleras separat</td><td>ja</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Energireglering</td><td>Elektronisk</td></tr>
<tr><td>Antal värmeelement</td><td>3</td></tr>
<tr><td>Automatisk inkopplingsfunktion</td><td>nej</td></tr>
<tr><td>Fri höjd</td><td>125 - 175 mm</td></tr>
<tr><td>Anslutningsvärde</td><td>4.5 kW</td></tr>
<tr><td>Bredd grillgaller</td><td>572 mm</td></tr>
<tr><td>Inklusive</td><td>1 galler, 1 konsol för väggfastsättning</td></tr>
<tr><td>Djup grillgaller</td><td>358 mm</td></tr>
<tr><td>Kontrollampa</td><td>På/av</td></tr>
<tr><td>Frekvens</td><td>50/60 Hz</td></tr>
<tr><td>Styrning</td><td>Vred, Elektronisk</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Grillar,"kategori:grills, Grillar, alt:grills-grills, Grillar, marka:Bartscher, ana-urun, sira:0715, siparis-uzerine",TRUE,Title,Default Title,101548,40200,shopify,0,continue,manual,30198.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_2,1,Hi-Light-salamander 600-2Z,FALSE,Hi-Light-salamander 600-2Z,"Hi-Light-salamander 600 mm med två värmezoner, 4,5 kW, höjdjusterbart värmeelement i två lägen (125/175 mm). Uttagbart handtag, elektronisk Energireglering, varmhållningsfunktion, väggkonsol inklusive. För restauranger med varierande behov av grillning och varmhållning.",active,590,550,515,24,10
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_3,2,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_4,3,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_5,4,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_6,5,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_7,6,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_8,7,Hi-Light-salamander 600-2Z,,,,,,,,,
hi-light-salamander-600-2z-101548,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101548/101548_9,8,Hi-Light-salamander 600-2Z,,,,,,,,,
dough-machine-22-litres-2-speeds-400-volt-un20dg380,Dough machine 22 litres / 2 speeds - 400 volt,,Unninox,Business & Industrial > Food Service,Degblandare,"kategori:dough-flour, Deg & mjöl, alt:dough-mixers, Degblandare, marka:Unninox, ana-urun, sira:0714",TRUE,Title,Default Title,UN20DG380,0,shopify,0,deny,manual,15196.20,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/LK20-侧面.png,1,Dough machine 22 litres / 2 speeds - 400 volt,FALSE,Dough machine 22 litres / 2 speeds - 400 volt,Dough machine 22 litres / 2 speeds - 400 volt,active,,,,24,7
dough-machine-22-litres-2-speeds-400-volt-un20dg380,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/12/LK20-正侧.png,2,Dough machine 22 litres / 2 speeds - 400 volt,,,,,,,,,
dough-machine-22-litres-2-speeds-400-volt-un20dg380,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/12/LK20-正面.png,3,Dough machine 22 litres / 2 speeds - 400 volt,,,,,,,,,
dough-machine-22-litres-2-speeds-400-volt-un20dg380,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/12/LK20-后侧.png,4,Dough machine 22 litres / 2 speeds - 400 volt,,,,,,,,,
wall-mounted-hood-700-b3500xd700xh400-ex-3507040-h,Wall-Mounted Hood 700 — B3500xD700xH400,,Unninox,Business & Industrial > Food Service,Kåpor,"kategori:ventilation, Ventilation, alt:extraction-hoods, Kåpor, marka:Unninox, ana-urun, sira:0714",TRUE,Title,Default Title,EX-3507040-H,0,shopify,11,deny,manual,15162.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/11/ex-330701.png,1,Wall-Mounted Hood 700 — B3500xD700xH400,FALSE,Wall-Mounted Hood 700 — B3500xD700xH400,Wall-Mounted Hood 700 — B3500xD700xH400,active,,,,24,7
work-cabinet-700mm-1200-x-700-x-h850mm-wt-1207085-ss,Work Cabinet 700mm — 1200 x 700 x H850mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1200 × 700 × 850 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Arbetsskåp,"kategori:stainless-steel-furniture, Rostfria möbler, alt:work-cabinets, Arbetsskåp, marka:Unninox, ana-urun, sira:0714",TRUE,Title,Default Title,WT-1207085-SS,0,shopify,11,deny,manual,9861.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/WT-1007085-SS2.jpg,1,Work Cabinet 700mm — 1200 x 700 x H850mm,FALSE,Work Cabinet 700mm — 1200 x 700 x H850mm,Work Cabinet 700mm — 1200 x 700 x H850mm,active,1200,700,850,24,7
airboxes-6000m3-h-650x650x650-box-6000,Airboxes — 6000m3/h – 650x650x650,,Unninox,Business & Industrial > Food Service,Luftboxar,"kategori:ventilation, Ventilation, alt:airboxes, Luftboxar, marka:Unninox, ana-urun, sira:0713",TRUE,Title,Default Title,BOX-6000,0,shopify,5,deny,manual,15139.20,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/11/airbox.jpg,1,Airboxes — 6000m3/h – 650x650x650,FALSE,Airboxes — 6000m3/h – 650x650x650,Airboxes — 6000m3/h – 650x650x650,active,,,,24,7
box-model-hood-1100mm-b2600-x-d1100-x-h400-ex-26011040-b,Box Model Hood 1100mm — B2600 x D1100 x H400,,Unninox,Business & Industrial > Food Service,Kåpor,"kategori:ventilation, Ventilation, alt:extraction-hoods, Kåpor, marka:Unninox, ana-urun, sira:0713",TRUE,Title,Default Title,EX-26011040-B,0,shopify,5,deny,manual,15105.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/11/afzuigkap-doosmodel.jpg,1,Box Model Hood 1100mm — B2600 x D1100 x H400,FALSE,Box Model Hood 1100mm — B2600 x D1100 x H400,Box Model Hood 1100mm — B2600 x D1100 x H400,active,,,,24,7
wall-mounted-hood-700-w1600-258160,"Väggkåpa 700, B1600","<p>Väggkåpa serie 700, 1600 mm, utan motor – tre CNS-filter, flamskyddsfilter typ A, 36 W-belysning, IP44. För kök med extern frånluftsanläggning som söker en bred, upplyst kökskåpa på 1600 mm utan egen motor.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1600 × 700 × 450 mm</td></tr>
<tr><td>Ağırlık</td><td>33 kg</td></tr>
<tr><td>Kapslingsklass</td><td>IP44</td></tr>
<tr><td>Lampor (antal + watt)</td><td>1 x 36 W</td></tr>
<tr><td>Anslutningsvärde</td><td>0.036 kW</td></tr>
<tr><td>Belysning</td><td>Ja</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Med motor</td><td>nej</td></tr>
<tr><td>Driftssätt</td><td>Frånluft</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Monteringssätt</td><td>Vägg</td></tr>
<tr><td>Frekvens</td><td>50-60 Hz</td></tr>
<tr><td>Levereras vid förfrågan</td><td>Täckkåpor, Väggkåpor serie 1100, Andra storlekar</td></tr>
<tr><td>Antal filter</td><td>3</td></tr>
<tr><td>Egenskaper</td><td>Belysning bländfritt inbyggd med fettskyddskåpa, Filterhållare med extra fettuppsamlingskanal</td></tr>
<tr><td>Material filter</td><td>CNS 18/10</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Flamskyddsfilter</td><td>Typ A</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kåpor,"kategori:ventilation, Ventilation, alt:extraction-hoods, Kåpor, marka:Bartscher, ana-urun, sira:0713, siparis-uzerine",TRUE,Title,Default Title,258160,33000,shopify,0,continue,manual,14124.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/258160/258160,1,"Väggkåpa 700, B1600",FALSE,"Väggkåpa 700, B1600","Väggkåpa serie 700, 1600 mm, utan motor – tre CNS-filter, flamskyddsfilter typ A, 36 W-belysning, IP44. För kök med extern frånluftsanläggning som söker en bred, upplyst kökskåpa på 1600 mm utan egen motor.",active,1600,700,450,24,10
wall-mounted-hood-700-w1600-258160,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/258160/258160_1,2,"Väggkåpa 700, B1600",,,,,,,,,
wine-cooler-2z-40fl-700133,Vinkyl 2Z 40FL,"<p>Den förstklassiga vinkylaren med dess stiliga, eleganta design och tystgående kompressor är optimal för användning inom bar och restaurang.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>595 × 625 × 825 mm</td></tr>
<tr><td>Ağırlık</td><td>56.7 kg</td></tr>
<tr><td>Dörrtyp</td><td>Flygeldörr, glas</td></tr>
<tr><td>Avdunstning av tövatten</td><td>ja</td></tr>
<tr><td>Automatisk upptiningsfunktion</td><td>ja</td></tr>
<tr><td>Termostat</td><td>ja</td></tr>
<tr><td>Kylning</td><td>Kompressor</td></tr>
<tr><td>Antal mellanhyllor</td><td>Upptill: 2, Nedtill: 3</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Temperaturområde</td><td>Upptill: 5 °C till 20 °C, Nedtill: 5 °C till 20 °C</td></tr>
<tr><td>Styrning</td><td>Touch, Elektronisk</td></tr>
<tr><td>Mellanplan justerbara i höjd</td><td>nej</td></tr>
<tr><td>Omgivningstemperatur</td><td>16 °C till 38 °C</td></tr>
<tr><td>Höjdställbara fötter</td><td>nej</td></tr>
<tr><td>För inbyggnad</td><td>ja</td></tr>
<tr><td>Volym</td><td>40 flaskor (upptill: 14 flaskor, nedtill: 26 flaskor)</td></tr>
<tr><td>Typ av mellanhyllor</td><td>Trälagerbottnar, Kullagrad, Utdrag: 275 mm</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Antal temperaturzoner</td><td>2</td></tr>
<tr><td>Kan låsas</td><td>ja</td></tr>
<tr><td>Volym</td><td>119 liter (upptill: 49 liter, nedtill: 70 liter)</td></tr>
<tr><td>Material</td><td>Stål, lackat, Glas</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Displaydiskar,"kategori:refrigeration, Kyla, alt:display-counters, Displaydiskar, marka:Bartscher, ana-urun, sira:0713, siparis-uzerine",TRUE,Title,Default Title,700133,56700,shopify,0,continue,manual,14124.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_3,1,Vinkyl 2Z 40FL,FALSE,Vinkyl 2Z 40FL,"Den förstklassiga vinkylaren med dess stiliga, eleganta design och tystgående kompressor är optimal för användning inom bar och restaurang.",active,595,625,825,24,10
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_4,2,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_6,3,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_7,4,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_10,5,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_14,6,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_19,7,Vinkyl 2Z 40FL,,,,,,,,,
wine-cooler-2z-40fl-700133,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700133/700133_20,8,Vinkyl 2Z 40FL,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,Diskmaskin GS M400 LPR K,"<p>Med den flexibelt användbara glasdiskmaskinen med kall efterspolning kan godset snabbt användas igen, i synnerhet glas; men även alla övriga diskområden täcks in optimalt, för cafeterior, barer och caféer. Tack vare den lilla displayen har man alltid överblick över inställningarna och programförloppet.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>450 × 560 × 696 mm</td></tr>
<tr><td>Ağırlık</td><td>34.2 kg</td></tr>
<tr><td>Boilervärmare</td><td>2.8 kW</td></tr>
<tr><td>Vattentryck</td><td>2 - 4 bar</td></tr>
<tr><td>Tankvärmning</td><td>1.25 kW</td></tr>
<tr><td>Vattentillopp</td><td>3/4""</td></tr>
<tr><td>Effekt/timme max.</td><td>60 korgar</td></tr>
<tr><td>Antal tvättprogram</td><td>4</td></tr>
<tr><td>Doseringspump för rengöring</td><td>ja</td></tr>
<tr><td>Lutpump</td><td>ja</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Korgmått</td><td>400 x 400 mm</td></tr>
<tr><td>Doseringspump spolglans</td><td>ja</td></tr>
<tr><td>Gångtid</td><td>60 / 90 / 120 / 180 sekunder</td></tr>
<tr><td>Vattenförbrukning vid 2 bar</td><td>1, 8 liter / diskprogram</td></tr>
<tr><td>Vattenavhärdare</td><td>nej</td></tr>
<tr><td>Tankvolym</td><td>14.5 Liter</td></tr>
<tr><td>Stativ kan monteras</td><td>ja</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Vattentemperatur tillopp</td><td>5 °C till 60 °C</td></tr>
<tr><td>Dubbelväggig dörr</td><td>ja</td></tr>
<tr><td>Torrkörningsskydd</td><td>ja</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Diskning,"kategori:dishwashing, Diskning, marka:Bartscher, ana-urun, sira:0712, siparis-uzerine",TRUE,Title,Default Title,110462,34200,shopify,0,continue,manual,34177.20,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/110462/110462,1,Diskmaskin GS M400 LPR K,FALSE,Diskmaskin GS M400 LPR K,"Med den flexibelt användbara glasdiskmaskinen med kall efterspolning kan godset snabbt användas igen, i synnerhet glas; men även alla övriga diskområden täcks in optimalt, för cafeterior, barer och caféer. Tack vare den lilla displayen har man alltid överblick över inställningarna och programförloppet.",active,450,560,696,24,10
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_2,2,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_4,3,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_6,4,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_7,5,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_8,6,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_10,7,Diskmaskin GS M400 LPR K,,,,,,,,,
dishwasher-gs-m400-lpr-k-110462,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110462/110462_11,8,Diskmaskin GS M400 LPR K,,,,,,,,,
cerane-stove-700-2-htzon-obu-287410,"Elspis 700, 2 pl., UO","<p>Elspis serie 700, två SCHOTT CERAN®-hällar Ø 210 mm, 4,6 kW, öppen underbyggnad. 2,3 kW per häll, höjdjusterbar, rostfritt stål. För restauranger som föredrar en kompakt, lättrengjord glaskeramisk lösning med två hällar på 700-plattformen.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>400 × 700 × 850 mm</td></tr>
<tr><td>Ağırlık</td><td>32.6 kg</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Produktanslutning</td><td>3 NAC</td></tr>
<tr><td>Underredestyp</td><td>Öppen</td></tr>
<tr><td>Antal plattor</td><td>2</td></tr>
<tr><td>Spänning</td><td>400 V</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Höjdinställning till</td><td>900 mm</td></tr>
<tr><td>Anslutningsvärde</td><td>4.6 kW</td></tr>
<tr><td>Typ av plattor</td><td>Glaskeramik</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Höjdinställning från</td><td>850 mm</td></tr>
<tr><td>Storlek plattor</td><td>2 x Ø 210 mm</td></tr>
<tr><td>Material matlagningsyta</td><td>SCHOTT CERAN®</td></tr>
<tr><td>Typ</td><td>Golvenhet</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Fördelning plattor</td><td>2 x 2, 3 kW</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Serie</td><td>700</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Spisar & hällar,"kategori:cooking, Tillagning, alt:ranges-hobs, Spisar & hällar, marka:Bartscher, ana-urun, sira:0712, siparis-uzerine",TRUE,Title,Default Title,287410,32600,shopify,0,continue,manual,27690.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/287410/287410,1,"Elspis 700, 2 pl., UO",FALSE,"Elspis 700, 2 pl., UO","Elspis serie 700, två SCHOTT CERAN®-hällar Ø 210 mm, 4,6 kW, öppen underbyggnad. 2,3 kW per häll, höjdjusterbar, rostfritt stål. För restauranger som föredrar en kompakt, lättrengjord glaskeramisk lösning med två hällar på 700-plattformen.",active,400,700,850,24,10
discharge-table-ds-1200li-109747,Utmatningsbord DS-1200LI,"<p>Det 1,2 m breda utmatningsbordet är avsedd för påbyggnad på vänster sida på Bartscher huvdiskmaskiner DS. På bottenhyllan finns avställningsplats för diskkorgar.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1200 × 720 × 850 mm</td></tr>
<tr><td>Ağırlık</td><td>21.8 kg</td></tr>
<tr><td>Höjd stänkskydd</td><td>110 mm</td></tr>
<tr><td>Höjdinställning till</td><td>930</td></tr>
<tr><td>Med avfallsschakt</td><td>nej</td></tr>
<tr><td>Grundbotten</td><td>ja</td></tr>
<tr><td>Egenskaper</td><td>Mått grundbotten: B 1.150 x D 500 mm</td></tr>
<tr><td>Med diskbänk</td><td>nej</td></tr>
<tr><td>Stänkskydd</td><td>Ja</td></tr>
<tr><td>Monteringssida på diskmaskin</td><td>Vänster</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Höjdinställning från</td><td>860</td></tr>
<tr><td>Höjdjusterbar</td><td>ja</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Diskning,"kategori:dishwashing, Diskning, marka:Bartscher, ana-urun, sira:0712, siparis-uzerine",TRUE,Title,Default Title,109747,21800,shopify,0,continue,manual,10317.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/109747/109747,1,Utmatningsbord DS-1200LI,FALSE,Utmatningsbord DS-1200LI,"Det 1,2 m breda utmatningsbordet är avsedd för påbyggnad på vänster sida på Bartscher huvdiskmaskiner DS. På bottenhyllan finns avställningsplats för diskkorgar.",active,1200,720,850,24,10
