Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
glass-door-refrigerators-freezer-3-glass-doors-1530ltr-unn187bt,Glass Door Refrigerators | Freezer 3 Glass Doors – 1530Ltr,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1760 × 530 × 1554 mm</td></tr>
<tr><td>Temperaturområde</td><td>-18°C / -22°C Cooling: Force</td></tr>
<tr><td>Köldmedium</td><td>R290</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Frysar,"kategori:refrigeration, Kyla, alt:freezers, Frysar, marka:Unninox, ana-urun, sira:0969",TRUE,Title,Default Title,UNN187BT,0,shopify,20,deny,manual,5750.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/04/UNN188BT-1.png,1,Glass Door Refrigerators | Freezer 3 Glass Doors – 1530Ltr,FALSE,Glass Door Refrigerators | Freezer 3 Glass Doors – 1530Ltr,Glass Door Refrigerators | Freezer 3 Glass Doors – 1530Ltr,active,1760,530,1554,24,7
pizza-oven-et-205-2bch-1050x1050-2002170,"Pizzaugn ET 205, 2BK 1050x1050","<p>Stor ET-pizzugn med dubbla kamrar, 1050 x 1050 mm per kammare, värmetålig stenbotten, upp till 450 °C, 24 kW. Rymmer 18 pizzor Ø 33 cm samtidigt. För pizzerior och systemrestauranger med mycket hög genomströmning och krav på jämn stenugnskvalitet.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1310 × 1270 × 760 mm</td></tr>
<tr><td>Ağırlık</td><td>247 kg</td></tr>
<tr><td>Tittfönster</td><td>ja</td></tr>
<tr><td>Spänning</td><td>400 V</td></tr>
<tr><td>Timer</td><td>nej</td></tr>
<tr><td>Anslutningsvärde</td><td>24 kW</td></tr>
<tr><td>Bredd invändigt</td><td>1050 mm</td></tr>
<tr><td>Djup invändigt</td><td>1050 mm</td></tr>
<tr><td>Temperaturområde till</td><td>450 °C</td></tr>
<tr><td>Temperaturindikering</td><td>Analog</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Isolering</td><td>Innerisolering med stenull</td></tr>
<tr><td>Material bakkammare</td><td>Botten i värmebeständig sten</td></tr>
<tr><td>Temperaturområde från</td><td>50 °C</td></tr>
<tr><td>Höjd invändigt</td><td>150 mm</td></tr>
<tr><td>Invändig belysning</td><td>ja</td></tr>
<tr><td>Pizzaugn serie</td><td>ET</td></tr>
<tr><td>Ugnsfunktioner</td><td>Över-/undervärme</td></tr>
<tr><td>Produktanslutning</td><td>3 NAC</td></tr>
<tr><td>Material</td><td>CNS 18/10, Förzinkat, Stålplåt, Lackat</td></tr>
<tr><td>Antal bakkammare</td><td>2</td></tr>
<tr><td>Pizzakapacitet</td><td>18 pizzor Ø 33 cm (2 x 9 pizzor)</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Pizzautrustning,"kategori:pizza-equipment, Pizzautrustning, marka:Bartscher, ana-urun, sira:0969, siparis-uzerine",TRUE,Title,Default Title,2002170,247000,shopify,0,continue,manual,4998.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_1 2,1,"Pizzaugn ET 205, 2BK 1050x1050",FALSE,"Pizzaugn ET 205, 2BK 1050x1050","Stor ET-pizzugn med dubbla kamrar, 1050 x 1050 mm per kammare, värmetålig stenbotten, upp till 450 °C, 24 kW. Rymmer 18 pizzor Ø 33 cm samtidigt. För pizzerior och systemrestauranger med mycket hög genomströmning och krav på jämn stenugnskvalitet.",active,1310,1270,760,24,10
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_2 2,2,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170,3,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_1,4,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_2,5,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_3,6,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
pizza-oven-et-205-2bch-1050x1050-2002170,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/2002170/2002170_4,7,"Pizzaugn ET 205, 2BK 1050x1050",,,,,,,,,
refrigerator-1400-gn211-700416,Kylskåp 1400 GN211,"<p>Kylkåpet med dubbeldörr med lådor i 2/1 GN-format rymmer tack vare sitt stora utrymme många kylvaror. Tack vare det diskreta utseendet passar det optimalt till alla kök.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1320 × 855 × 2050 mm</td></tr>
<tr><td>Ağırlık</td><td>162 kg</td></tr>
<tr><td>Invändig belysning</td><td>nej</td></tr>
<tr><td>Volym</td><td>1400 Liter</td></tr>
<tr><td>Temperaturområde från</td><td>-2 °C</td></tr>
<tr><td>Bruksvolym</td><td>922 Liter</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Dörrtyp</td><td>Flygeldörr(ar)</td></tr>
<tr><td>Kontrollampa</td><td>På/av</td></tr>
<tr><td>Reklamdisplay</td><td>-</td></tr>
<tr><td>Energiförbrukning kWh / 24 h</td><td>2.74</td></tr>
<tr><td>Antal mellanhyllor</td><td>6</td></tr>
<tr><td>Avdunstning av tövatten</td><td>ja</td></tr>
<tr><td>Styrning</td><td>Knapp</td></tr>
<tr><td>Dörranslag</td><td>Vänster / höger</td></tr>
<tr><td>Flyttbart dörranslag</td><td>nej</td></tr>
<tr><td>Temperaturområde till</td><td>8 °C</td></tr>
<tr><td>Automatisk upptiningsfunktion</td><td>ja</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
<tr><td>Med prisskenor</td><td>nej</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Material invändigt</td><td>Rostfritt stål</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kylskåp,"kategori:refrigeration, Kyla, alt:refrigerators, Kylskåp, marka:Bartscher, ana-urun, sira:0969, siparis-uzerine",TRUE,Title,Default Title,700416,162000,shopify,0,continue,manual,3549.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700416/700416_1,1,Kylskåp 1400 GN211,FALSE,Kylskåp 1400 GN211,Kylkåpet med dubbeldörr med lådor i 2/1 GN-format rymmer tack vare sitt stora utrymme många kylvaror. Tack vare det diskreta utseendet passar det optimalt till alla kök.,active,1320,855,2050,24,10
refrigerator-1400-gn211-700416,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700416/700416_2,2,Kylskåp 1400 GN211,,,,,,,,,
refrigerator-1400-gn211-700416,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700416/700416_4,3,Kylskåp 1400 GN211,,,,,,,,,
teppanyaki-griddle-gas-8-5-kw-gas-tpi2-g,Teppanyaki Griddle | Gas | 8.5 kW | GAS,,Unninox,Business & Industrial > Food Service,Stekbord,"kategori:grills, Grillar, alt:griddles, Stekbord, marka:Unninox, ana-urun, sira:0968",TRUE,Title,Default Title,TPI2-G,0,shopify,5,deny,manual,6249.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/05/TPI2-G.png,1,Teppanyaki Griddle | Gas | 8.5 kW | GAS,FALSE,Teppanyaki Griddle | Gas | 8.5 kW | GAS,Teppanyaki Griddle | Gas | 8.5 kW | GAS,active,,,,24,7
deep-freezer-tkgn2-212-700847,Frysskåp TKGN2-212,"<p>Plats för lite mer? Frysskåpet har dubbeldörrar och erbjuder med sina hyllplan i 2/1 GN-format ett mycket stort utrymme för förvaring av frysvaror. Den kraftfulla cirkulationsluftkylningen ger en jämn och konstant temperatur invändigt, trots storleken.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1485 × 835 × 2050 mm</td></tr>
<tr><td>Ağırlık</td><td>168.9 kg</td></tr>
<tr><td>Dörranslag</td><td>Vänster / höger</td></tr>
<tr><td>Egenskaper</td><td>4 hjul, 2 spärrbara, LED-belysning</td></tr>
<tr><td>Avdunstning av tövatten</td><td>nej</td></tr>
<tr><td>Flyttbart dörranslag</td><td>nej</td></tr>
<tr><td>Kontrollampa</td><td>Upptining, På/av, Kompressor, Fläkt</td></tr>
<tr><td>Kan låsas</td><td>ja</td></tr>
<tr><td>Djup mellanhylla</td><td>650 mm</td></tr>
<tr><td>Kylmedel</td><td>R290 / 0, 135 kg</td></tr>
<tr><td>Energiförbrukning kWh / år</td><td>4263</td></tr>
<tr><td>Höjdställbara fötter</td><td>nej</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
<tr><td>Mellanplan justerbara i höjd</td><td>ja</td></tr>
<tr><td>Färg</td><td>Silver</td></tr>
<tr><td>Material</td><td>Rostfritt stål, Förzinkad golvplåt, Förzinkad bakvägg</td></tr>
<tr><td>Material invändigt</td><td>Rostfritt stål</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Konstruktion</td><td>Vertikal</td></tr>
<tr><td>Energieffektivitetsklass</td><td>D (EU Nr. 2015 / 1094)</td></tr>
<tr><td>Termostat</td><td>ja</td></tr>
<tr><td>Antal dörrar</td><td>2</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Frysar,"kategori:refrigeration, Kyla, alt:freezers, Frysar, marka:Bartscher, ana-urun, sira:0968, siparis-uzerine",TRUE,Title,Default Title,700847,168900,shopify,0,continue,manual,3498.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_2,1,Frysskåp TKGN2-212,FALSE,Frysskåp TKGN2-212,"Plats för lite mer? Frysskåpet har dubbeldörrar och erbjuder med sina hyllplan i 2/1 GN-format ett mycket stort utrymme för förvaring av frysvaror. Den kraftfulla cirkulationsluftkylningen ger en jämn och konstant temperatur invändigt, trots storleken.",active,1485,835,2050,24,10
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_4,2,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_6,3,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_7,4,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_8,5,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_9,6,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_10,7,Frysskåp TKGN2-212,,,,,,,,,
deep-freezer-tkgn2-212-700847,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700847/700847_11,8,Frysskåp TKGN2-212,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,Kyl-/frys-kombination KTK820,"<p>Kombination av kyl och frys i en attraktiv svart design med en kapacitet på 820 liter. Glasdörrarna ger en direkt vy över maten, som kan presenteras i rätt ljus tack vare den separat omkopplingsbara belysningen. &lt;p</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1220 × 805 × 2020 mm</td></tr>
<tr><td>Ağırlık</td><td>201 kg</td></tr>
<tr><td>Temperaturreglering</td><td>I 1 °C-steg</td></tr>
<tr><td>Mått mellanhyllor</td><td>B 500 x D 485 mm</td></tr>
<tr><td>Material invändigt</td><td>Plast, vit</td></tr>
<tr><td>Frontskiva</td><td>Infattad/inramad</td></tr>
<tr><td>Invändig belysning</td><td>ja</td></tr>
<tr><td>Mellanplan justerbara i höjd</td><td>ja</td></tr>
<tr><td>Typ av mellanhyllor</td><td>Galler, lackerat</td></tr>
<tr><td>Flyttbart dörranslag</td><td>nej</td></tr>
<tr><td>Säkerhetsglas</td><td>nej</td></tr>
<tr><td>Preliminärt tillgänglig från vecka</td><td>32 / 2026</td></tr>
<tr><td>Bruksvolym</td><td>778 Liter</td></tr>
<tr><td>Styrning</td><td>Elektronisk</td></tr>
<tr><td>Avstånd mellan racken</td><td>15 mm</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Kylning</td><td>Kompressor, Cirkulationsluft</td></tr>
<tr><td>Automatisk upptiningsfunktion</td><td>ja</td></tr>
<tr><td>Anslutningsvärde</td><td>1 kW</td></tr>
<tr><td>Material</td><td>Stål, lackat</td></tr>
<tr><td>Kylmedel</td><td>R290 / 0, 080 kg</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Frysar,"kategori:refrigeration, Kyla, alt:freezers, Frysar, marka:Bartscher, ana-urun, sira:0968, siparis-uzerine",TRUE,Title,Default Title,700899V1,201000,shopify,0,continue,manual,3498.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1,1,Kyl-/frys-kombination KTK820,FALSE,Kyl-/frys-kombination KTK820,"Kombination av kyl och frys i en attraktiv svart design med en kapacitet på 820 liter. Glasdörrarna ger en direkt vy över maten, som kan presenteras i rätt ljus tack vare den separat omkopplingsbara belysningen. <p",active,1220,805,2020,24,10
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_2,2,Kyl-/frys-kombination KTK820,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_5,3,Kyl-/frys-kombination KTK820,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_6,4,Kyl-/frys-kombination KTK820,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_7,5,Kyl-/frys-kombination KTK820,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_8,6,Kyl-/frys-kombination KTK820,,,,,,,,,
combination-fridge-freezer-ktk820-700899v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700899V1/700899V1_9,7,Kyl-/frys-kombination KTK820,,,,,,,,,
wok-stove-gas-1-wok-burner-2-soup-burners-45-9kw-1390x850x1100mm-wk-1-2,Wok Stove | Gas | 1 Wok Burner + 2 Soup Burners | 45.9kW | 1390x850x1100mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1390 × 850 × 1100 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Spisar & hällar,"kategori:cooking, Tillagning, alt:ranges-hobs, Spisar & hällar, marka:Unninox, ana-urun, sira:0967",TRUE,Title,Default Title,WK-1+2,0,shopify,1,deny,manual,6500.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/02/WK-12.png,1,Wok Stove | Gas | 1 Wok Burner + 2 Soup Burners | 45.9kW | 1390x850x1100mm,FALSE,Wok Stove | Gas | 1 Wok Burner + 2 Soup Burners | 45.9kW | 1390x850x11,Wok Stove | Gas | 1 Wok Burner + 2 Soup Burners | 45.9kW | 1390x850x1100mm,active,1390,850,1100,24,7
combination-fridge-freezer-ktk820-s-700901v1,Kyl-/frys-kombination KTK820 S,"<p>Elegant kyl- och fryskombination i helsvart design med en generös Bruksvolym på upp till 820 liter. De transparenta glasdörrarna säkerställer optimal produktpresentation, medan den separat omkopplingsbara belysningen effektivt sätter scenen för maten och ger en perfekt översikt hela tiden. &lt;p</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1220 × 805 × 2000 mm</td></tr>
<tr><td>Ağırlık</td><td>201 kg</td></tr>
<tr><td>Temperaturreglering</td><td>I 1 °C-steg</td></tr>
<tr><td>Mått mellanhyllor</td><td>B 500 x D 485 mm</td></tr>
<tr><td>Material invändigt</td><td>Plast, svart</td></tr>
<tr><td>Frontskiva</td><td>Infattad/inramad</td></tr>
<tr><td>Invändig belysning</td><td>ja</td></tr>
<tr><td>Mellanplan justerbara i höjd</td><td>ja</td></tr>
<tr><td>Typ av mellanhyllor</td><td>Galler, lackerat</td></tr>
<tr><td>Flyttbart dörranslag</td><td>nej</td></tr>
<tr><td>Säkerhetsglas</td><td>nej</td></tr>
<tr><td>Preliminärt tillgänglig från vecka</td><td>37 / 2026</td></tr>
<tr><td>Bruksvolym</td><td>778 Liter</td></tr>
<tr><td>Styrning</td><td>Elektronisk</td></tr>
<tr><td>Avstånd mellan racken</td><td>15 mm</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Kylning</td><td>Kompressor, Cirkulationsluft</td></tr>
<tr><td>Automatisk upptiningsfunktion</td><td>ja</td></tr>
<tr><td>Anslutningsvärde</td><td>1 kW</td></tr>
<tr><td>Material</td><td>Stål, lackat</td></tr>
<tr><td>Kylmedel</td><td>R290 / 0, 080 kg</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Frysar,"kategori:refrigeration, Kyla, alt:freezers, Frysar, marka:Bartscher, ana-urun, sira:0967, siparis-uzerine",TRUE,Title,Default Title,700901V1,201000,shopify,0,continue,manual,3498.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1,1,Kyl-/frys-kombination KTK820 S,FALSE,Kyl-/frys-kombination KTK820 S,"Elegant kyl- och fryskombination i helsvart design med en generös Bruksvolym på upp till 820 liter. De transparenta glasdörrarna säkerställer optimal produktpresentation, medan den separat omkopplingsbara belysningen effektivt sätter scenen för maten och ger en perfekt översikt hela tiden. <p",active,1220,805,2000,24,10
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_2,2,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_5,3,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_6,4,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_7,5,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_8,6,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_9,7,Kyl-/frys-kombination KTK820 S,,,,,,,,,
combination-fridge-freezer-ktk820-s-700901v1,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/700901V1/700901V1_10,8,Kyl-/frys-kombination KTK820 S,,,,,,,,,
teppanyaki-griddle-gas-18-4-kw-gas-ig-2,Teppanyaki Griddle | Gas | 18.4 kW | GAS,,Unninox,Business & Industrial > Food Service,Stekbord,"kategori:grills, Grillar, alt:griddles, Stekbord, marka:Unninox, ana-urun, sira:0965",TRUE,Title,Default Title,IG-2,0,shopify,0,deny,manual,5900.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/05/IG-2.png,1,Teppanyaki Griddle | Gas | 18.4 kW | GAS,FALSE,Teppanyaki Griddle | Gas | 18.4 kW | GAS,Teppanyaki Griddle | Gas | 18.4 kW | GAS,active,,,,24,7
wall-mounted-unit-luca-1-5-unn150kly,WALL MOUNTED UNIT LUCA 1.5,,Unninox,Business & Industrial > Food Service,Kylskåp,"kategori:refrigeration, Kyla, alt:refrigerators, Kylskåp, marka:Unninox, ana-urun, sira:0965",TRUE,Title,Default Title,UNN150KLY,0,shopify,0,deny,manual,5900.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2026/05/UNN150KLY.jpg,1,WALL MOUNTED UNIT LUCA 1.5,FALSE,WALL MOUNTED UNIT LUCA 1.5,WALL MOUNTED UNIT LUCA 1.5,active,,,,24,7
wall-mounted-unit-luca-1-5-unn150kly,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2026/05/UNN150KLY-1.png,2,WALL MOUNTED UNIT LUCA 1.5,,,,,,,,,
exhaust-air-purification-systems-fgfk-32-fgfk-32,Exhaust air purification systems – FGFK-32,,Unninox,Business & Industrial > Food Service,Filter & luftrening,"kategori:ventilation, Ventilation, alt:filters-purification, Filter & luftrening, marka:Unninox, ana-urun, sira:0963",TRUE,Title,Default Title,FGFK-32,0,shopify,3,deny,manual,5658.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/11/gfk12-2.jpg,1,Exhaust air purification systems – FGFK-32,FALSE,Exhaust air purification systems – FGFK-32,Exhaust air purification systems – FGFK-32,active,,,,24,7
exhaust-air-purification-systems-fgfk-32-fgfk-32,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/11/gfk12-1.jpg,2,Exhaust air purification systems – FGFK-32,,,,,,,,,
exhaust-air-purification-systems-fgfk-32-fgfk-32,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/11/gfk12.jpg,3,Exhaust air purification systems – FGFK-32,,,,,,,,,
exhaust-air-purification-systems-fgfk-32-fgfk-32,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2024/11/gfk12-3.jpg,4,Exhaust air purification systems – FGFK-32,,,,,,,,,
saladette-workbench-6x-gn-1-1-capacity-223x82x85-5cm-unni220tk,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>2230 × 820 × 855 mm</td></tr>
<tr><td>Temperaturområde</td><td>0°C to +8°C Dimensions: 223</td></tr>
<tr><td>Köldmedium</td><td>R290</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Kylda bänkar,"kategori:refrigeration, Kyla, alt:refrigerated-counters, Kylda bänkar, marka:Unninox, ana-urun, sira:0963",TRUE,Title,Default Title,UNNI220TK,0,shopify,0,deny,manual,4400.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/10/teke228.png,1,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,FALSE,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,active,2230,820,855,24,7
saladette-workbench-6x-gn-1-1-capacity-223x82x85-5cm-unni220tk,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/10/Teke228-1.png,2,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,,,,,,,,,
saladette-workbench-6x-gn-1-1-capacity-223x82x85-5cm-unni220tk,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/10/teke123.png,3,Saladette Workbench – 6x GN 1/1 Capacity – 223x82x85.5cm,,,,,,,,,
boiling-kettle-e220l-280021,Kokkärl E220L,"<p>I storkök, för catering och i stora gastronomikök är elkokkärlen den bästa apparaten för tillagning av rätter i stora mängder – allt från soppor över grytor till sidrätter som potatis, pasta eller ris.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1000 × 1150 × 900 mm</td></tr>
<tr><td>Ağırlık</td><td>235 kg</td></tr>
<tr><td>Serie</td><td>-</td></tr>
<tr><td>Höjd kokkärl</td><td>520 mm</td></tr>
<tr><td>Produktanslutning</td><td>3 NAC</td></tr>
<tr><td>Höjdinställning från</td><td>850 mm</td></tr>
<tr><td>Material kokkärl</td><td>Rostfritt stål</td></tr>
<tr><td>Styrning</td><td>Vred</td></tr>
<tr><td>Spänning</td><td>400 V</td></tr>
<tr><td>Avtappningskran</td><td>ja</td></tr>
<tr><td>Bruksvolym</td><td>200 Liter</td></tr>
<tr><td>Vattenanslutning</td><td>R1/2""</td></tr>
<tr><td>Volym</td><td>220 Liter</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Uppvärmningssätt</td><td>Indirekt</td></tr>
<tr><td>Kontrollampa</td><td>På/av, Uppvärmning, Vattennivå</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Egenskaper</td><td>Automatisk vattennivåkontroll i mellanmanteln, Tryckövervakning: trattarmaturer med säkerhetsventil (kalibrerad till 0, 5 bar), Eluppvärmning med gjutkapslade ""Incoloy 800"" motstånd i speciallegering, Blandningsarmatur för kall- och varmvatten, Automatisk avstängning vid störningar, Inklusive: Sil</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Höjdinställning till</td><td>900 mm</td></tr>
<tr><td>Anslutningsvärde</td><td>32 kW</td></tr>
<tr><td>Diameter kokkärl</td><td>750 mm</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kokkärl,"kategori:cooking, Tillagning, alt:boiling-pasta, Kokkärl, marka:Bartscher, ana-urun, sira:0962, siparis-uzerine",TRUE,Title,Default Title,280021,235000,shopify,0,continue,manual,14649.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/280021/280021,1,Kokkärl E220L,FALSE,Kokkärl E220L,"I storkök, för catering och i stora gastronomikök är elkokkärlen den bästa apparaten för tillagning av rätter i stora mängder – allt från soppor över grytor till sidrätter som potatis, pasta eller ris.",active,1000,1150,900,24,10
boiling-kettle-e220l-280021,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/280021/280021_1,2,Kokkärl E220L,,,,,,,,,
boiling-kettle-e220l-280021,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/280021/280021_2,3,Kokkärl E220L,,,,,,,,,
