Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
cutting-disc-for-grating-dt7-120337,Klinga för rasp DT7,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>206 × 206 × 35 mm</td></tr>
<tr><td>Ağırlık</td><td>0.54 kg</td></tr>
<tr><td>Dimensionerad för</td><td>Halvhård ost, Riven ost, Riv</td></tr>
<tr><td>Passar för</td><td>Grönsaksskärare GMS601</td></tr>
<tr><td>Kaptjocklek</td><td>7 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Förberedelse,"kategori:preparation, Förberedelse, marka:Bartscher, tamamlayici, sira:0131, siparis-uzerine",TRUE,Title,Default Title,120337,540,shopify,0,continue,manual,72.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/120337/120337,1,Klinga för rasp DT7,FALSE,Klinga för rasp DT7,Klinga för rasp DT7,active,206,206,35,24,10
cutting-disc-for-grating-dt7-120337,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/120337/120337_1,2,Klinga för rasp DT7,,,,,,,,,
wall-shelves-300-deep-triple-1200x300xh1000-ws-12030100-3a,Wall shelves 300 Deep (Triple) — 1200x300xH1000,,Unninox,Business & Industrial > Food Service,Vägghyllor,"kategori:stainless-steel-furniture, Rostfria möbler, alt:wall-shelves, Vägghyllor, marka:Unninox, tamamlayici, sira:0130",TRUE,Title,Default Title,WS-12030100-3A,0,shopify,0,deny,manual,288.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/ws-1003035-3A.jpg,1,Wall shelves 300 Deep (Triple) — 1200x300xH1000,FALSE,Wall shelves 300 Deep (Triple) — 1200x300xH1000,Wall shelves 300 Deep (Triple) — 1200x300xH1000,active,,,,24,7
wall-shelves-400-deep-triple-1000x400xh1000-ws-10040100-3a,Wall shelves 400 Deep (Triple) — 1000x400xH1000,,Unninox,Business & Industrial > Food Service,Vägghyllor,"kategori:stainless-steel-furniture, Rostfria möbler, alt:wall-shelves, Vägghyllor, marka:Unninox, tamamlayici, sira:0130",TRUE,Title,Default Title,WS-10040100-3A,0,shopify,0,deny,manual,285.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/ws-1003035-3A.jpg,1,Wall shelves 400 Deep (Triple) — 1000x400xH1000,FALSE,Wall shelves 400 Deep (Triple) — 1000x400xH1000,Wall shelves 400 Deep (Triple) — 1000x400xH1000,active,,,,24,7
control-steplessly-variable-220110,"Regulator, steglöst reglerbar","<p>Steglöst justerbar väggregulator för enkla köksfläktar – IP54, vredreglage, kontrollampor för drift och belysning. Vägg- eller huva-montering. Passande styrenhet för huva utan integrerad regulator – enkel eftermontering, omedelbart justerbar.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>130 × 90 × 75 mm</td></tr>
<tr><td>Ağırlık</td><td>0.2 kg</td></tr>
<tr><td>Styrning</td><td>Vred</td></tr>
<tr><td>Dimensionerad för</td><td>Fläktkåpor med 1 fas</td></tr>
<tr><td>Motorskyddsbrytare</td><td>nej</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Monteringssätt</td><td>Vägg, Fläktkåpa</td></tr>
<tr><td>Kontrollampa</td><td>På/av, Belysning</td></tr>
<tr><td>Material</td><td>Plast</td></tr>
<tr><td>Kapslingsklass</td><td>IP54</td></tr>
<tr><td>Ljusbrytare</td><td>ja</td></tr>
<tr><td>Effektreglering</td><td>Manuell, Steglös</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kåpor,"kategori:ventilation, Ventilation, alt:extraction-hoods, Kåpor, marka:Bartscher, tamamlayici, sira:0130, siparis-uzerine",TRUE,Title,Default Title,220110,200,shopify,0,continue,manual,175.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/220110/220110,1,"Regulator, steglöst reglerbar",FALSE,"Regulator, steglöst reglerbar","Steglöst justerbar väggregulator för enkla köksfläktar – IP54, vredreglage, kontrollampor för drift och belysning. Vägg- eller huva-montering. Passande styrenhet för huva utan integrerad regulator – enkel eftermontering, omedelbart justerbar.",active,130,90,75,24,10
cutting-disc-for-grating-dt9-120339,Klinga för rasp DT9,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>206 × 206 × 35 mm</td></tr>
<tr><td>Ağırlık</td><td>0.47 kg</td></tr>
<tr><td>Dimensionerad för</td><td>Mjukost, Riven ost, Riv</td></tr>
<tr><td>Passar för</td><td>Grönsaksskärare GMS601</td></tr>
<tr><td>Kaptjocklek</td><td>9 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Förberedelse,"kategori:preparation, Förberedelse, marka:Bartscher, tamamlayici, sira:0130, siparis-uzerine",TRUE,Title,Default Title,120339,470,shopify,0,continue,manual,79.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/120339/120339,1,Klinga för rasp DT9,FALSE,Klinga för rasp DT9,Klinga för rasp DT9,active,206,206,35,24,10
cutting-disc-for-grating-dt9-120339,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/120339/120339_1,2,Klinga för rasp DT9,,,,,,,,,
wall-shelves-300-deep-double-2000x300xh700-ws-2003070-2a,Wall shelves 300 Deep (Double) — 2000x300xH700,,Unninox,Business & Industrial > Food Service,Vägghyllor,"kategori:stainless-steel-furniture, Rostfria möbler, alt:wall-shelves, Vägghyllor, marka:Unninox, tamamlayici, sira:0129",TRUE,Title,Default Title,WS-2003070-2A,0,shopify,7,deny,manual,280.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/ws-1003035-2A.jpg,1,Wall shelves 300 Deep (Double) — 2000x300xH700,FALSE,Wall shelves 300 Deep (Double) — 2000x300xH700,Wall shelves 300 Deep (Double) — 2000x300xH700,active,,,,24,7
splash-guard-900-b400-299072,Stänkskydd 900 B400,"<p>900-serien - din h&amp;ouml;gpresterande l&amp;ouml;sning f&amp;ouml;r professionella k&amp;ouml;k tillverkad av h&amp;ouml;gkvalitativ CNS 18/10, speciellt utvecklad f&amp;ouml;r stor kapacitet och maximal robusthet. St&amp;auml;nkskyddet &amp;auml;r dimensionerat f&amp;ouml;r Stekh&amp;auml;llar med en bredd p&amp;aring; 400 mm fr&amp;aring;n 900-serien. Det s&amp;auml;kerst&amp;auml;ller rent arbete och minskar reng&amp;ouml;ringsbehovet.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>385 × 705 × 145 mm</td></tr>
<tr><td>Ağırlık</td><td>3.1 kg</td></tr>
<tr><td>Dimensionerad för</td><td>Stekhällar med en bredd på 400 mm i serien 900</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Reservdelar,"kategori:spare-parts, Reservdelar, marka:Bartscher, tamamlayici, sira:0129, siparis-uzerine",TRUE,Title,Default Title,299072,3100,shopify,0,continue,manual,239.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/299072/299072,1,Stänkskydd 900 B400,FALSE,Stänkskydd 900 B400,"900-serien - din h&ouml;gpresterande l&ouml;sning f&ouml;r professionella k&ouml;k tillverkad av h&ouml;gkvalitativ CNS 18/10, speciellt utvecklad f&ouml;r stor kapacitet och maximal robusthet. St&auml;nkskyddet &auml;r dimensionerat f&ouml;r Stekh&auml;llar med en bredd p&aring; 400 mm fr&aring;n 900-serien. Det s&aum",active,385,705,145,24,10
splash-guard-900-b400-299072,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/299072/299072_1,2,Stänkskydd 900 B400,,,,,,,,,
shelf-1200-310127,Mellanhylla 1200,"<p>Mellanhylla i rostfritt stål som passar arbetsbord med en bredd på 1200 mm. Skapar extra förvaringsutrymme under arbetsytan utan att försvåra monteringen. För kök som i efterhand vill skapa mer ordning och kapacitet under sitt arbetsbord.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1180 × 680 × 40 mm</td></tr>
<tr><td>Ağırlık</td><td>6.7 kg</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Bartscher, tamamlayici, sira:0129, siparis-uzerine",TRUE,Title,Default Title,310127,6700,shopify,0,continue,manual,132.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/310127/310127,1,Mellanhylla 1200,FALSE,Mellanhylla 1200,Mellanhylla i rostfritt stål som passar arbetsbord med en bredd på 1200 mm. Skapar extra förvaringsutrymme under arbetsytan utan att försvåra monteringen. För kök som i efterhand vill skapa mer ordning och kapacitet under sitt arbetsbord.,active,1180,680,40,24,10
dishwasher-basket-49-comp-5353,"Glaskorg, 49 fack","<p>Glaskorg för 49 glas, fackstorlek 62 x 62 mm, 207 mm invändig höjd – korgmått 500 x 500 mm, brun, delad, stapelbar. Medelhöjd för vanliga vinglas och longdrinkglas. För restauranger med hög daglig glasvolym i denna standardstorlek.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>500 × 500 × 225 mm</td></tr>
<tr><td>Ağırlık</td><td>4.2 kg</td></tr>
<tr><td>Innerhöjd</td><td>207 mm</td></tr>
<tr><td>Passar för</td><td>Glas</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Antal fack</td><td>49</td></tr>
<tr><td>Material</td><td>Plast</td></tr>
<tr><td>Stapelbar</td><td>ja</td></tr>
<tr><td>Korgstorlek</td><td>500 x 500 mm</td></tr>
<tr><td>Färg</td><td>Brun</td></tr>
<tr><td>Utförande</td><td>Delad</td></tr>
<tr><td>Fackstorlek</td><td>62 x 62 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Diskning,"kategori:dishwashing, Diskning, marka:Bartscher, tamamlayici, sira:0129, siparis-uzerine",TRUE,Title,Default Title,5353,4200,shopify,0,continue,manual,91.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/5353/5353,1,"Glaskorg, 49 fack",FALSE,"Glaskorg, 49 fack","Glaskorg för 49 glas, fackstorlek 62 x 62 mm, 207 mm invändig höjd – korgmått 500 x 500 mm, brun, delad, stapelbar. Medelhöjd för vanliga vinglas och longdrinkglas. För restauranger med hög daglig glasvolym i denna standardstorlek.",active,500,500,225,24,10
dishwasher-basket-49-comp-5353,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/5353/5353_1,2,"Glaskorg, 49 fack",,,,,,,,,
cutting-disc-for-grating-dtv-120341,Klinga för rasp DTV,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>206 × 206 × 35 mm</td></tr>
<tr><td>Ağırlık</td><td>0.55 kg</td></tr>
<tr><td>Dimensionerad för</td><td>Hårdost, Riven ost, Riv</td></tr>
<tr><td>Passar för</td><td>Grönsaksskärare GMS601</td></tr>
<tr><td>Kaptjocklek</td><td>1 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Förberedelse,"kategori:preparation, Förberedelse, marka:Bartscher, tamamlayici, sira:0129, siparis-uzerine",TRUE,Title,Default Title,120341,550,shopify,0,continue,manual,65.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/120341/120341,1,Klinga för rasp DTV,FALSE,Klinga för rasp DTV,Klinga för rasp DTV,active,206,206,35,24,10
cutting-disc-for-grating-dtv-120341,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/120341/120341_1,2,Klinga för rasp DTV,,,,,,,,,
blade-basic-220-174061,Kniv Basic 220,"<p>Kniven Basic 220 i rostfritt stål passar med den släta slipningen till styckningsmaskinen 220 Plus.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>220 × 220 × 16 mm</td></tr>
<tr><td>Ağırlık</td><td>0.79 kg</td></tr>
<tr><td>Diameter kniv</td><td>220 mm</td></tr>
<tr><td>Dimensionerad för</td><td>Korv</td></tr>
<tr><td>Utförande knivar</td><td>Standard</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Förberedelse,"kategori:preparation, Förberedelse, marka:Bartscher, tamamlayici, sira:0129, siparis-uzerine",TRUE,Title,Default Title,174061,790,shopify,0,continue,manual,59.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/174061/174061,1,Kniv Basic 220,FALSE,Kniv Basic 220,Kniven Basic 220 i rostfritt stål passar med den släta slipningen till styckningsmaskinen 220 Plus.,active,220,220,16,24,10
v-grid-lvg650snack-1151580,V-galler LVG650Snack,"<p>V-galler i rostfritt stål för Lavastensgrill LVG650Snack – bredd 325 mm, djup 500 mm, med Fettuppsamlare. Obs: För Lavastensgrillen med bredd 800 mm behövs 2 galler. För restauranger och cateringföretag som använder sin Lavastensgrill dagligen och professionellt.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>330 × 580 × 60 mm</td></tr>
<tr><td>Ağırlık</td><td>3.6 kg</td></tr>
<tr><td>Höjdställbart grillgaller</td><td>nej</td></tr>
<tr><td>Bredd grillyta</td><td>325 mm</td></tr>
<tr><td>Djup grillyta</td><td>500 mm</td></tr>
<tr><td>Typ av grillgaller</td><td>V-galler (för kött)</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Fettuppsamlare</td><td>ja</td></tr>
<tr><td>Stänkskydd</td><td>Nej</td></tr>
<tr><td>Viktig information</td><td>För lavastengrillssserie 650 Snack (bredd 800 mm) krävs 2 galler</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Reservdelar,"kategori:spare-parts, Reservdelar, marka:Bartscher, tamamlayici, sira:0128, siparis-uzerine",TRUE,Title,Default Title,1151580,3600,shopify,0,continue,manual,519.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/1151580/1151580,1,V-galler LVG650Snack,FALSE,V-galler LVG650Snack,"V-galler i rostfritt stål för Lavastensgrill LVG650Snack – bredd 325 mm, djup 500 mm, med Fettuppsamlare. Obs: För Lavastensgrillen med bredd 800 mm behövs 2 galler. För restauranger och cateringföretag som använder sin Lavastensgrill dagligen och professionellt.",active,330,580,60,24,10
wall-shelves-300-deep-triple-1000x300xh700-ws-10030100-3a,Wall shelves 300 Deep (Triple) — 1000x300xH700,,Unninox,Business & Industrial > Food Service,Vägghyllor,"kategori:stainless-steel-furniture, Rostfria möbler, alt:wall-shelves, Vägghyllor, marka:Unninox, tamamlayici, sira:0128",TRUE,Title,Default Title,WS-10030100-3A,0,shopify,0,deny,manual,275.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2024/12/ws-1003035-3A.jpg,1,Wall shelves 300 Deep (Triple) — 1000x300xH700,FALSE,Wall shelves 300 Deep (Triple) — 1000x300xH700,Wall shelves 300 Deep (Triple) — 1000x300xH700,active,,,,24,7
basket-for-glasses-500x500x205-109331,Glaskorg 500x500x205,"<p>Med glaskorgen hittar koppar och glas med en diameter på upp till 100 mm en säker plats i diskmaskinen för effektiv rengöring under den dagliga verksamheten.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>500 × 500 × 205 mm</td></tr>
<tr><td>Ağırlık</td><td>3 kg</td></tr>
<tr><td>Innerhöjd</td><td>200 mm</td></tr>
<tr><td>Passar för</td><td>Glas, Koppar</td></tr>
<tr><td>Antal fack</td><td>4</td></tr>
<tr><td>Material</td><td>Stål, Belagt</td></tr>
<tr><td>Stapelbar</td><td>nej</td></tr>
<tr><td>Korgstorlek</td><td>500 x 500 mm</td></tr>
<tr><td>Färg</td><td>Vit</td></tr>
<tr><td>Utförande</td><td>Lutad</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Diskning,"kategori:dishwashing, Diskning, marka:Bartscher, tamamlayici, sira:0128, siparis-uzerine",TRUE,Title,Default Title,109331,3000,shopify,0,continue,manual,169.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/109331/109331,1,Glaskorg 500x500x205,FALSE,Glaskorg 500x500x205,Med glaskorgen hittar koppar och glas med en diameter på upp till 100 mm en säker plats i diskmaskinen för effektiv rengöring under den dagliga verksamheten.,active,500,500,205,24,10
basket-for-glasses-500x500x205-109331,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/109331/109331_1,2,Glaskorg 500x500x205,,,,,,,,,
basket-for-glasses-500x500x205-109331,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/109331/109331_2,3,Glaskorg 500x500x205,,,,,,,,,
basket-for-glasses-500x500x205-109331,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/109331/109331_4,4,Glaskorg 500x500x205,,,,,,,,,
plate-shelf-1400x200-ss-362140,"Tallrikshylla 1400x200, CNS","<p>Tallrikshylla i rostfritt stål 1400 x 200 mm, vägghylla i sticksystem, bärkraft upp till 70 kg – fästmaterial ingår. Brett, smalt format för kök som vill förvara många tallrikar och platt porslin inom räckhåll med minimalt väggutrymme.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1400 × 200 × 200 mm</td></tr>
<tr><td>Ağırlık</td><td>4 kg</td></tr>
<tr><td>Hyllplan höjdställbara</td><td>nej</td></tr>
<tr><td>Monteringssätt</td><td>Istickssystem</td></tr>
<tr><td>Bärförmåga max.</td><td>70 kg</td></tr>
<tr><td>Inklusive</td><td>Fästmaterial</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Leveransskick</td><td>Byggsats (enkel montering)</td></tr>
<tr><td>Byggsats med</td><td>1 tallrikshylla, 2 sidodelar, Fästmaterial</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Antal hyllplan</td><td>1</td></tr>
<tr><td>Hylltyp</td><td>Vägghylla</td></tr>
<tr><td>Bredd hyllplan</td><td>1400 mm</td></tr>
<tr><td>Utförande hyllplan</td><td>Heltäckande</td></tr>
<tr><td>Djup hyllplan</td><td>200 mm</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Vägghyllor,"kategori:stainless-steel-furniture, Rostfria möbler, alt:wall-shelves, Vägghyllor, marka:Bartscher, tamamlayici, sira:0128, siparis-uzerine",TRUE,Title,Default Title,362140,4000,shopify,0,continue,manual,98.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/362140/362140,1,"Tallrikshylla 1400x200, CNS",FALSE,"Tallrikshylla 1400x200, CNS","Tallrikshylla i rostfritt stål 1400 x 200 mm, vägghylla i sticksystem, bärkraft upp till 70 kg – fästmaterial ingår. Brett, smalt format för kök som vill förvara många tallrikar och platt porslin inom räckhåll med minimalt väggutrymme.",active,1400,200,200,24,10
storage-container-24l-500386,Speceribinge 24L,"<p>Robust, stapelbar speceribinge f&amp;ouml;r hygiensk f&amp;ouml;rvaring av olika varor s&amp;aring;som kryddor, ris eller nudlar. Det praktiska, transparenta locket ger en snabb &amp;ouml;verblick &amp;ouml;ver vilka torrvaror som finns i beh&amp;aring;llaren.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>290 × 580 × 435 mm</td></tr>
<tr><td>Ağırlık</td><td>3.4 kg</td></tr>
<tr><td>Kan maskindiskas</td><td>nej</td></tr>
<tr><td>Färg</td><td>Vit</td></tr>
<tr><td>Inklusive</td><td>1 mätbägare, 500 ml</td></tr>
<tr><td>Livsmedelsgodkänd</td><td>ja</td></tr>
<tr><td>Med rullar</td><td>nej</td></tr>
<tr><td>Material</td><td>Polykarbonat, Polypropylen</td></tr>
<tr><td>Lockegenskaper</td><td>Uppsats med klafflock, avtagbart, Klafflock transparent, kan fixeras</td></tr>
<tr><td>Volym</td><td>24 Liter</td></tr>
<tr><td>Stapelbar</td><td>ja</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Köksredskap,"kategori:kitchen-utensils, Köksredskap, marka:Bartscher, tamamlayici, sira:0128, siparis-uzerine",TRUE,Title,Default Title,500386,3400,shopify,0,continue,manual,81.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/500386/500386,1,Speceribinge 24L,FALSE,Speceribinge 24L,"Robust, stapelbar speceribinge f&ouml;r hygiensk f&ouml;rvaring av olika varor s&aring;som kryddor, ris eller nudlar. Det praktiska, transparenta locket ger en snabb &ouml;verblick &ouml;ver vilka torrvaror som finns i beh&aring;llaren.",active,290,580,435,24,10
storage-container-24l-500386,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/500386/500386_2,2,Speceribinge 24L,,,,,,,,,
storage-container-24l-500386,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/500386/500386_3,3,Speceribinge 24L,,,,,,,,,
storage-container-24l-500386,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/500386/500386_4,4,Speceribinge 24L,,,,,,,,,
storage-container-24l-500386,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/500386/500386_5,5,Speceribinge 24L,,,,,,,,,
v-grid-900-299471,V-galler 900,"<p>900-serien - din h&amp;ouml;gpresterande l&amp;ouml;sning f&amp;ouml;r professionella k&amp;ouml;k tillverkad av h&amp;ouml;gkvalitativ CNS 18/10, speciellt utvecklad f&amp;ouml;r stor kapacitet och maximal robusthet. V-gallret av CNS 18/10 med en grillyta p&amp;aring; 380 x 590 mm &amp;auml;r dimensionerat f&amp;ouml;r Lavastensgrillen i 900-serien - perfekt f&amp;ouml;r j&amp;auml;mn grillning av k&amp;ouml;tt i professionella k&amp;ouml;k.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>380 × 615 × 105 mm</td></tr>
<tr><td>Ağırlık</td><td>2.9 kg</td></tr>
<tr><td>Bredd grillyta</td><td>380 mm</td></tr>
<tr><td>Djup grillyta</td><td>590 mm</td></tr>
<tr><td>Typ av grillgaller</td><td>V-galler (för kött)</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Fettuppsamlare</td><td>nej</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Reservdelar,"kategori:spare-parts, Reservdelar, marka:Bartscher, tamamlayici, sira:0127, siparis-uzerine",TRUE,Title,Default Title,299471,2900,shopify,0,continue,manual,349.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/299471/299471,1,V-galler 900,FALSE,V-galler 900,"900-serien - din h&ouml;gpresterande l&ouml;sning f&ouml;r professionella k&ouml;k tillverkad av h&ouml;gkvalitativ CNS 18/10, speciellt utvecklad f&ouml;r stor kapacitet och maximal robusthet. V-gallret av CNS 18/10 med en grillyta p&aring; 380 x 590 mm &auml;r dimensionerat f&ouml;r Lavastensgrillen i 900-serien - pe",active,380,615,105,24,10
v-grid-900-299471,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/299471/299471_1,2,V-galler 900,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,Induktionsspis IK 30TCS-1,"<p>Kompakt och kraftfull &amp;ndash; Induktionsspisen &amp;ouml;vertygar med en 3000 W-SCHOTT-CERAN&amp;reg;-platta, ett touch-man&amp;ouml;verf&amp;auml;lt och med inbyggt fettfilter.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>330 × 420 × 105 mm</td></tr>
<tr><td>Ağırlık</td><td>5.4 kg</td></tr>
<tr><td>Antal temperaturlägen</td><td>10</td></tr>
<tr><td>Intervall tidsinställning</td><td>1 minut / 10 minuter</td></tr>
<tr><td>Antal plattor</td><td>1</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Effekt platta (plattor) max.</td><td>3000 W</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
<tr><td>Egenskaper</td><td>Fettfilter</td></tr>
<tr><td>Djup glasfält</td><td>275 mm</td></tr>
<tr><td>Belastningskapacitet per kokplatta</td><td>30 kg</td></tr>
<tr><td>Material matlagningsyta</td><td>SCHOTT CERAN®</td></tr>
<tr><td>Frekvens</td><td>50-60 Hz</td></tr>
<tr><td>Kontrollampa</td><td>På/av, Effekt, Temperatur, Tid</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Identifiering av kokkärl</td><td>ja</td></tr>
<tr><td>Styrning</td><td>Elektronisk, Touch</td></tr>
<tr><td>Färg</td><td>Silver, Svart</td></tr>
<tr><td>Överhettningsskydd</td><td>ja</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Typ av plattor</td><td>Induktion</td></tr>
<tr><td>Antal effektlägen</td><td>10</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Spisar & hällar,"kategori:cooking, Tillagning, alt:ranges-hobs, Spisar & hällar, marka:Bartscher, tamamlayici, sira:0127, siparis-uzerine",TRUE,Title,Default Title,105991S,5400,shopify,0,continue,manual,309.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S,1,Induktionsspis IK 30TCS-1,FALSE,Induktionsspis IK 30TCS-1,"Kompakt och kraftfull &ndash; Induktionsspisen &ouml;vertygar med en 3000 W-SCHOTT-CERAN&reg;-platta, ett touch-man&ouml;verf&auml;lt och med inbyggt fettfilter.",active,330,420,105,24,10
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_1,2,Induktionsspis IK 30TCS-1,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_2,3,Induktionsspis IK 30TCS-1,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_3,4,Induktionsspis IK 30TCS-1,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_4,5,Induktionsspis IK 30TCS-1,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_5,6,Induktionsspis IK 30TCS-1,,,,,,,,,
induction-cooker-ik-30tcs-1-105991s,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/105991S/105991S_6,7,Induktionsspis IK 30TCS-1,,,,,,,,,
